Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2026-03-13,3452.259,3447.212,3327.906,3333.483,493,-118.776,10051147381,2539738116725,619305,2751035774799610
2026-03-12,3499.287,3508.714,3439.51,3452.259,493,-47.028,9804636927,2417458945525,645590,2856447408524880
2026-03-11,3503.552,3553.656,3481.192,3499.287,494,-4.265,12287749467,3836676744255,737764,2862685119488140
2026-03-10,3482.327,3565.807,3468.56,3503.552,494,21.225,13217545667,4178378708225,730855,2872163966686580
2026-03-09,3587.85,3527.191,3365.976,3482.327,494,-105.523,15480084176,5159322676335,842249,2882484899608510
2026-03-06,3612.558,3611.631,3521.769,3587.85,494,-24.708,11941846101,3873280779967,720788,2966801846478960
2026-03-05,3534.62,3636.787,3588.276,3612.558,494,77.938,15584705848,4674736089405,894608,2916478547765860
2026-03-04,3740.583,3705.979,3499.438,3534.62,497,-205.963,18981550023,5846752679463,1167467,2873940085543880
2026-03-03,3764.518,3804.83,3716.499,3740.583,497,-23.935,21770230719,6381248692092,1220021,3048035508486520
2026-03-02,3941.521,3873.507,3754.641,3764.518,497,-177.003,26611264368,7720350639454,1569506,3077938149811310
2026-02-27,3946.189,3954.117,3880.188,3941.521,431,-4.668,19187822547,5792685320987,1231642,3220304735762730
2026-02-26,4013.354,4030.116,3924.132,3946.189,431,-67.165,24928488383,7967802543378,1639407,3182364094904680
2026-02-25,4015.858,4053.757,3982.469,4013.354,431,-2.504,26481311954,9477972101086,1508167,3243488062787800
2026-02-24,4071.707,4109.874,3995.555,4015.858,431,-55.849,30840336088,9115048761418,1779447,3249918034344440
2026-02-23,4007.943,4088.452,4032.889,4071.707,431,63.764,24954467124,9717705936529,1655289,3302925708613580
2026-02-20,4011.815,4048.635,3969.715,4007.943,431,-3.872,23185436398,6575895373356,1594572,3241533734859360
2026-02-19,4030.295,4092.441,3991.372,4011.815,431,-18.48,20751115513,7040280044289,1616194,3244342842348420
2026-02-18,3977.323,4040.322,3968.793,4030.295,432,52.972,20114866072,7208855726348,1573408,3274028380368120
2026-02-13,4003.423,3988.169,3953.602,3977.323,432,-26.1,17924777650,5183523277422,1336691,3243060621114690
2026-02-12,4016.792,4060.635,3982.43,4003.423,432,-13.369,16454115255,5150821300546,1349388,3260654336935750
2026-02-11,3987.663,4026.839,3941.581,4016.792,432,29.129,21796954253,7013940102280,1567953,3265768355740940
