Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2026-05-22,1709.691,1734.471,1654.779,1731.357,37,21.666,397181230,103749152700,59945,70346521375134
2026-05-21,1798.086,1806.839,1700.19,1709.691,37,-88.395,1001712656,170543914279,81656,69453341781241
2026-05-20,1877.398,1865.778,1777.611,1798.086,37,-79.312,531046000,199800055500,76675,71992236149728
2026-05-19,2009.625,2017.503,1872.094,1877.398,37,-132.227,659089358,243444503848,112815,74890370458218
2026-05-18,2142.353,2100.356,1987.905,2009.625,37,-132.728,797419720,404335865002,180057,80312770186306
2026-05-13,2042.461,2157.511,2070.368,2142.353,37,99.892,368806762,133346477046,112540,85341218508306
2026-05-12,2010.414,2078.504,2021.31,2042.461,37,32.047,597837550,198315010850,180127,81733342776456
2026-05-11,2070.045,2069.508,1992.151,2010.414,37,-59.631,368358470,70944291900,36861,80665530126883
2026-05-08,2195.648,2199.673,2070.045,2070.045,37,-125.603,490064800,75766135400,45963,82511265183285
2026-05-07,2225.969,2264.919,2180.128,2195.648,37,-30.321,1534022500,233065027900,123972,87482387867747
2026-05-06,2186.136,2237.896,2180.251,2225.969,37,39.833,286252709,116350259441,42673,88202712286144
2026-05-05,2162.734,2198.903,2141.111,2186.136,37,23.402,363465533,81495694280,43931,87121931675956
2026-05-04,2196.031,2183.33,2142.737,2162.734,37,-33.297,1901563645,268298454912,134834,86419125714853
2026-04-30,2213.836,2221.764,2146.787,2196.031,37,-17.805,1326553344,187207134000,81782,87888830315369
2026-04-28,2216.959,2223.244,2190.392,2207.048,37,-9.911,410509888,53367567660,36476,88379055984510
2026-04-27,2210.163,2239.167,2207.579,2216.959,37,6.796,453899584,62298042468,37865,88971865278719
2026-04-24,2285.888,2291.669,2200.677,2210.163,37,-75.725,457721939,62419714631,33824,88608158116340
2026-04-23,2230.048,2325.653,2274.083,2285.888,37,55.84,384579249,68699620573,52089,92148394591554
2026-04-22,2128.727,2230.048,2184.412,2230.048,37,101.321,469760077,73062368190,46560,90534462657770
2026-04-21,2094.982,2148.43,2119.887,2128.727,37,33.745,370779405,72296116250,67223,87024961953497
2026-04-20,2112.834,2162.39,2094.982,2094.982,37,-17.852,375715085,63493066150,33753,86112534780096
2026-04-17,2079.578,2124.493,2086.927,2112.834,37,33.256,478162782,76386042494,66246,87269135922768
2026-04-16,2011.921,2079.602,2035.419,2079.578,37,67.657,1357888914,192848228468,93446,86989326116844
2026-04-15,1944.81,2022.493,1967.25,2011.921,37,67.111,660965901,91861681236,52010,84077011266014
2026-04-14,1884.449,1944.81,1902.128,1944.81,37,60.361,666601300,95998740700,50078,81617254370472
2026-04-13,1884.471,1902.076,1866.355,1884.449,37,-0.022,410386144,61075265124,36909,78398937310347
2026-04-10,1867.189,1900.431,1878.162,1884.471,37,17.282,679771063,99319685795,51994,78907441903971
2026-04-09,1867.014,1883.991,1849.102,1867.189,36,0.175,627170720,72484220900,44795,77299108893173
2026-04-08,1806.148,1874.499,1828.155,1867.014,36,60.866,470477500,57818376400,34196,77173841595990
2026-04-07,1830.914,1854.226,1797.155,1806.148,36,-24.766,807586400,103863693370,29844,75070687178629
2026-04-06,1832.494,1830.914,1784.968,1830.914,36,-1.58,316375100,40971054300,27302,75956734929480
2026-04-02,1871.415,1884.158,1831.478,1832.494,36,-38.921,446988300,60465257200,38412,75725701836615
2026-04-01,1838.486,1901.484,1853.188,1871.415,36,32.929,866474000,130699387600,58636,77494297597078
2026-03-31,1927.094,1944.885,1831.028,1838.486,36,-88.608,1080530167,163027064182,69195,76423129860876
2026-03-30,1900.379,1945.56,1861.677,1927.094,36,26.715,1480364200,160707304600,60458,80974660065240
2026-03-27,1910.687,1956.211,1879.179,1900.379,36,-10.308,824324966,107263841950,50432,80315251120681
2026-03-26,1855.686,1919.154,1869.512,1910.687,36,55.001,2268563675,215066082731,69497,82070791881379
2026-03-25,1796.48,1883.139,1768.382,1855.686,36,59.206,301886300,51209658600,27211,76613666426776
2026-03-17,1732.528,1796.48,1737.827,1796.48,36,63.952,217454800,32742954900,19702,73657569671176
2026-03-16,1760.105,1760.684,1698.204,1732.528,36,-27.577,247212733,37014243895,26787,70035638105720
2026-03-13,1830.986,1835.045,1756.539,1760.105,36,-70.881,518527898,72674684524,29865,71376485146542
