Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2026-04-14,2541.363,2635.031,2540.446,2632.127,38,90.764,663340500,93624274200,36296,17727098664712
2026-04-13,2477.332,2549.791,2451.634,2541.363,38,64.031,434033600,52898605800,27760,16264421360640
2026-04-10,2354.873,2479.024,2354.284,2477.332,38,122.459,867327500,94560959200,25672,15683274755119
2026-04-09,2357.747,2373.367,2330.494,2354.873,38,-2.874,241004200,24997720000,26446,12691999248665
2026-04-08,2263.177,2358.787,2262.733,2357.747,38,94.57,309447001,30539294700,19221,12756498760501
2026-04-07,2285.156,2301.759,2249.764,2263.177,38,-21.979,220608000,17619312800,16189,12319837309095
2026-04-06,2334.506,2344.786,2269.475,2285.156,38,-49.35,247010600,21519588700,15669,12424020972025
2026-04-02,2365.641,2372.343,2324.06,2334.506,39,-31.135,371426621,26776987415,16873,21822142755169
2026-04-01,2382.323,2410.176,2357.564,2365.641,40,-16.682,253117020,30789270500,19966,22556369658059
2026-03-31,2420.592,2436.292,2372.968,2382.323,40,-38.269,1339417000,139285355200,16523,22710817691839
2026-03-30,2452.707,2456.612,2387.315,2420.592,40,-32.115,233809600,23638669900,17635,23036659548317
2026-03-27,2478.501,2488.98,2442.068,2452.707,40,-25.794,187609500,17358148900,13193,23322353746866
2026-03-26,2508.858,2538.595,2469.692,2478.501,40,-30.357,245677400,23241976900,16041,23565323380781
2026-03-25,2467.134,2519.971,2445.573,2508.858,40,41.724,310620300,34339700600,21025,23816655649801
2026-03-17,2396.645,2494.52,2333.221,2467.134,40,70.489,1649746900,183034801100,22910,23548999989115
2026-03-16,2394.125,2406.084,2277.826,2396.645,40,2.52,343855400,39731221300,18590,22702531634797
2026-03-13,2458.351,2515.244,2355.567,2394.125,40,-64.226,482210843,62004631221,21090,22313890035625
2026-03-12,2464.707,2516.136,2437.904,2458.351,40,-6.356,345756180,44669785120,17911,22516325080364
2026-03-11,2454.164,2565.781,2418.296,2464.707,40,10.543,352523400,45903512300,21018,22817849092495
2026-03-10,2396.414,2457.167,2362.698,2454.164,41,57.75,366750900,46307590400,20482,26418189115546
2026-03-09,2526.931,2526.931,2345.684,2396.414,41,-130.517,544947200,64691601500,26694,25752130371207
2026-03-06,2625.869,2626.11,2510.582,2526.931,41,-98.938,354540500,59520614300,21488,27051392806428
2026-03-05,2588.223,2629.348,2532.585,2625.869,41,37.646,296590900,42263472600,22340,28325490108869
2026-03-04,2744.78,2763.785,2564.192,2588.223,41,-156.557,651913600,79917284200,31339,27893600825856
2026-03-03,2696.618,2784.576,2662.486,2744.78,41,48.162,565567000,65754486500,29004,29679346712118
2026-03-02,2851.752,2850.409,2660.445,2696.618,41,-155.134,671235600,83358931500,33996,29156684017052
2026-02-27,2904.401,2907.661,2781.381,2851.752,32,-52.649,319681700,34625182800,18916,15319575707496
2026-02-26,3002.236,3039.455,2843.272,2904.401,33,-97.835,519889500,64729819000,28827,15657160125373
2026-02-25,3027.149,3088.008,2947.674,3002.236,33,-24.913,503932695,80864550450,33448,16244095526068
2026-02-24,3081.606,3170.453,3024.029,3027.149,33,-54.457,473372968,69146879052,33559,16482104876061
2026-02-23,3062.985,3138.551,2990.226,3081.606,33,18.621,644617500,84974355600,37702,16613617399595
2026-02-20,3095.521,3110.727,3006.647,3062.985,34,-32.536,462768600,65129860800,31118,18501245157763
2026-02-19,3117.535,3212.126,3082.521,3095.521,34,-22.014,593240700,88684574000,39418,17667792533352
2026-02-18,3009.681,3132.678,2987.933,3117.535,34,107.854,757861647,121847049130,46356,17819551174810
2026-02-13,3019.788,3090.471,2972.562,3009.681,34,-10.107,927265900,108985093000,46127,17102989772619
2026-02-12,3056.874,3141.467,3011.222,3019.788,34,-37.086,981668000,135891348900,46177,16696137170247
2026-02-11,3013.143,3146.312,3003.909,3056.874,34,43.731,1599268400,292638459700,82571,16378269126421
2026-02-10,2838.545,3013.143,2767.765,3013.143,35,174.598,818431900,144966048800,33326,17064635397765
2026-02-09,2829.662,2838.545,2731.44,2838.545,35,8.883,861741213,59837987120,33240,15701365651755
2026-02-06,2980.749,2981.78,2794.582,2829.662,35,-151.087,491835800,51264353500,27748,15202348927405
2026-02-05,3124.977,3126.4,2971.526,2980.749,36,-144.228,448444800,45738123100,24079,16178372090788
2026-02-04,3285.365,3285.365,3087.279,3124.977,36,-160.388,449481704,48311067392,27252,16711002306504
2026-02-03,3322.432,3289.699,3142.295,3285.365,36,-37.067,469457900,57254574500,28153,17389468661631
2026-02-02,3574.873,3585.997,3291.999,3322.432,36,-252.441,465545500,54132548500,26510,16674161458658
2026-01-30,3724.518,3727.003,3509.096,3574.873,37,-149.645,547727100,49191856700,34171,16475558244407
2026-01-29,3896.639,3894.438,3567.579,3724.518,37,-172.121,799507700,77985809100,36050,16907481532652
2026-01-28,4230.882,4232.331,3868.981,3896.639,37,-334.243,610948500,70963878200,27688,17535512636660
2026-01-27,4403.154,4595.339,4131.43,4230.882,37,-172.272,526918700,83404925600,38134,18871185075083
2026-01-26,4250.224,4462.391,4382.011,4403.154,37,152.93,707830200,82867965500,40281,18682719383017
2026-01-23,4125.825,4318.718,4126.976,4250.224,38,124.399,1511424600,127890497200,53092,18809668788009
2026-01-22,4002.056,4173.62,4007.003,4125.825,38,123.769,819998900,119786515100,48743,19063981230184
2026-01-21,3914.257,4112.075,3918.215,4002.056,38,87.799,1407991900,158837963700,59011,19259071484157
2026-01-20,3778.992,3980.516,3782.95,3914.257,38,135.265,1548738700,207598871900,66361,19696785971862
2026-01-19,3524.549,3779.319,3524.03,3778.992,38,254.443,1040707913,147294867115,50298,19769477624448
2026-01-15,3317.603,3529.29,3318.592,3524.549,38,206.946,760273000,109122305400,45034,18553889074453
2026-01-14,3144.743,3325.835,3148.747,3317.603,38,172.86,991954302,154364777900,47511,17575082325595
2026-01-13,3088.679,3202.8,3071.643,3144.743,38,56.064,787668700,121752265300,48241,16798552404858
2026-01-12,3060.582,3195.477,3042.742,3088.679,38,28.097,717881400,108465816500,45973,17374075153098
2026-01-09,3001.389,3112.256,3007.392,3060.582,38,59.193,1246944300,257428248500,69467,22944422983311
2026-01-08,2888.47,3014.747,2888.47,3001.389,38,112.919,746074300,210667806800,50460,22642796825298
2026-01-07,2843.312,2941.966,2877.437,2888.47,39,45.158,770298100,151932320500,40451,26130416792056
2026-01-06,2736.424,2848.19,2708.268,2843.312,39,106.888,880177890,208768806360,36289,26241401654294
2026-01-05,2699.032,2830.686,2700.99,2736.424,39,37.392,1141820600,157975172300,49384,25371176148800
2026-01-02,2624.975,2745.06,2624.975,2699.032,39,74.057,687920200,123830635800,31531,25587145505328
2025-12-30,2560.147,2646.717,2551.693,2624.975,39,64.828,1033043300,190404343300,33118,25260502967720
2025-12-29,2456.613,2560.147,2459.981,2560.147,39,103.534,465476200,65601708300,25884,24356787499802
2025-12-24,2411.304,2484.431,2415.638,2456.613,39,45.309,543659600,78592643500,23938,23348155150778
2025-12-23,2362.491,2421.364,2362.68,2411.304,39,48.813,457516100,58671262700,27197,22672331461995
2025-12-22,2437.012,2452.814,2362.491,2362.491,40,-74.521,382969500,55190907800,26439,22676198777281
2025-12-19,2495.493,2508.54,2429.12,2437.012,40,-58.481,582343700,60704732100,25928,23596187088312
2025-12-18,2497.367,2565.507,2490.456,2495.493,40,-1.874,535784700,66701251100,27338,24230414907499
2025-12-17,2449.796,2511.191,2443.303,2497.367,40,47.571,380532600,53418029200,26864,24005225275243
2025-12-16,2428.548,2452.71,2377.699,2449.796,40,21.248,353891800,51705590400,21016,23534294987665
2025-12-15,2364.646,2436.638,2359.193,2428.548,40,63.902,370636104,48195054312,25979,23302282831786
2025-12-12,2393.27,2410.758,2358.364,2364.646,41,-28.624,317354800,42285027700,23820,22642720997795
2025-12-11,2427.354,2458.059,2372.16,2393.27,41,-34.084,589533300,68077774700,35338,23142647476414
2025-12-10,2519.06,2553.859,2407.467,2427.354,41,-91.706,554904700,76140430900,37079,23461649723653
2025-12-09,2550.088,2598.277,2511.678,2519.06,41,-31.028,497408400,65238898700,34497,24619065576580
2025-12-08,2509.544,2568.765,2502.692,2550.088,41,40.544,604708500,85513935100,40456,25219037057323
2025-12-05,2471.461,2519.942,2447.346,2509.544,41,38.083,517033600,83067522000,33780,24322930920366
2025-12-04,2464.35,2529.16,2442.869,2471.461,41,7.111,479614187,72884525524,32311,23980748355424
2025-12-03,2396.748,2477.676,2394.875,2464.35,41,67.602,1697976894,119080793228,39459,24093420583886
2025-12-02,2314.01,2401.671,2314.827,2396.748,41,82.738,581906600,80671469200,36942,23139348597883
2025-12-01,2323.038,2367.072,2301.681,2314.01,41,-9.028,630299300,77817074200,39152,22056229204570
2025-11-28,2325.827,2357.292,2310.636,2323.038,41,-2.789,528383506,82669867784,33323,22090997417766
2025-11-27,2347.797,2364.442,2321.028,2325.827,29,-21.97,278726500,33303230300,18138,10591995748546
2025-11-26,2356.334,2370.515,2326.163,2347.797,29,-8.537,290360000,31711727400,18076,10807102752632
2025-11-25,2380.212,2401.558,2353.206,2356.334,30,-23.878,345961800,33698293700,18904,11780769430190
2025-11-24,2342.643,2396.531,2347.389,2380.212,30,37.569,265562100,31391566900,15366,11914868450092
2025-11-21,2305.282,2346.052,2291.462,2342.643,30,37.361,311694000,34222372400,18560,11765805523102
2025-11-20,2326.378,2337.134,2299.679,2305.282,31,-21.096,319565600,37284041600,17605,12301706081672
2025-11-19,2336.374,2347.213,2311.515,2326.378,31,-9.996,286115100,29091450900,16853,12514405963633
2025-11-18,2293.928,2344.584,2293.928,2336.374,31,42.446,349672900,35919257300,18486,12512263747703
2025-11-17,2268.739,2335.344,2265.611,2293.928,31,25.189,256136200,41909163800,16564,12249185113892
2025-11-14,2273.56,2292.956,2244.361,2268.739,31,-4.821,191806100,25888421800,13022,12144085308860
2025-11-13,2271.995,2302.058,2250.878,2273.56,31,1.565,231801300,28840821100,15999,12328873738488
2025-11-12,2301.744,2318.649,2246.26,2271.995,31,-29.749,219884600,24966093400,15772,12432219404066
2025-11-11,2315.807,2338.19,2279.028,2301.744,31,-14.063,344007400,36867880900,20169,12415943425288
2025-11-10,2301.592,2326.239,2279.838,2315.807,31,14.215,272171800,26734294900,18391,12445803235722
2025-11-07,2303.828,2325.437,2288.743,2301.592,32,-2.236,219673300,44009740000,19251,12688441907705
2025-11-06,2342.685,2375.728,2293.051,2303.828,32,-38.857,219808800,19373567500,15900,12591708838359
2025-11-05,2341.085,2351.966,2315.002,2342.685,32,1.6,271173200,21075348500,16345,12634802033461
2025-11-04,2348.235,2378.943,2325.154,2341.085,32,-7.15,372274700,41659936500,19495,12663361170576
2025-11-03,2333.09,2364.957,2330.46,2348.235,32,15.145,323020200,36468324200,17578,12704284448035
2025-10-31,2314.313,2365.496,2315.734,2333.09,32,18.777,191348500,17383549000,11728,12476490643098
2025-10-30,2307.802,2327.253,2285.031,2314.313,32,6.511,199366800,16218842900,12032,12387237962342
2025-10-29,2337.693,2355.144,2282.551,2307.802,32,-29.891,246143080,32858284900,14413,12338111693504
2025-10-28,2360.443,2376.986,2318.926,2337.693,32,-22.75,254400400,25634532800,13082,12390499017261
2025-10-27,2355.361,2420.598,2313.962,2360.443,32,5.082,350685000,42695319700,18647,12241947157626
2025-10-24,2380.232,2415.62,2347.972,2355.361,32,-24.871,257012560,33502488000,14380,12403576840426
2025-10-23,2447.718,2457.416,2362.855,2380.232,32,-67.486,249645300,46393490700,18333,12501243615395
2025-10-22,2510.83,2524.966,2408.624,2447.718,32,-63.112,290316500,77356535000,21674,12840720623036
2025-10-21,2488.72,2585.834,2462.338,2510.83,32,22.11,284512500,177784697600,24397,13023441986371
2025-10-20,2449.949,2495.407,2448.501,2488.72,33,38.771,292360660,31175815700,17096,12931134965604
2025-10-17,2379.7,2472.338,2380.181,2449.949,34,70.249,409323700,38983914400,17991,12752585401547
2025-10-16,2291.243,2382.532,2292.619,2379.7,34,88.457,415608900,37054527100,19500,12303985195769
2025-10-15,2262.566,2317.263,2254.216,2291.243,34,28.677,445159100,50155598600,25462,11832773927566
2025-10-14,2257.873,2311.593,2241.406,2262.566,34,4.693,412035300,46498716600,25479,11661353612864
2025-10-13,2250.701,2281.996,2226.414,2257.873,34,7.172,413387400,41591995800,22818,11626627945638
2025-10-10,2235.146,2262.162,2198.088,2250.701,34,15.555,517510400,45615267100,29007,11727929460261
2025-10-09,2220.756,2243.961,2206.783,2235.146,34,14.39,504328300,37704651600,32121,11725423999502
2025-10-08,2219.604,2253.27,2190.031,2220.756,34,1.152,557142800,46666503900,29146,11716515435609
2025-10-07,2209.899,2260.14,2187.294,2219.604,34,9.705,465626700,44367779700,32651,11684468078952
2025-10-06,2215.808,2231.122,2168.8,2209.899,35,-5.909,828532600,61199478100,38032,11854526705582
2025-10-03,2237.2,2267.72,2200.146,2215.808,35,-21.392,637199700,52423251900,32158,11972655751332
2025-10-02,2218.681,2244.067,2212.774,2237.2,35,18.519,758054800,61856752000,35629,12054796649339
2025-10-01,2233.188,2272.079,2210.435,2218.681,35,-14.507,684392900,55385530200,37793,11928297886817
2025-09-30,2201.353,2236.249,2183.309,2233.188,35,31.835,906737200,70179426000,44620,11970710330925
2025-09-29,2231.641,2257.355,2195.404,2201.353,35,-30.288,724348800,75694640000,37489,11802299342881
2025-09-26,2305.321,2360.586,2223.006,2231.641,35,-73.68,641609800,58781479600,34268,11929824439410
2025-09-25,2283.577,2342.999,2265.021,2305.321,36,21.744,1216338200,127877530500,55094,12447616230085
2025-09-24,2266.888,2331.161,2248.197,2283.577,36,16.689,1885261600,165516256500,78121,12370527863042
2025-09-23,2207.422,2275.575,2219.206,2266.888,37,59.466,613968500,68708738100,30589,12734140635882
2025-09-22,2160.464,2216.02,2164.931,2207.422,37,46.958,723798600,70716118900,32741,12538835625651
2025-09-19,2086.742,2166.202,2089.21,2160.464,37,73.722,1430021600,108755588200,50513,12255826258164
2025-09-18,2060.961,2087.501,2060.514,2086.742,37,25.781,981024700,96666146900,72622,11704474311744
2025-09-17,2050.407,2078.527,2047.887,2060.961,37,10.554,1138899131,75831139603,33426,11772228978397
2025-09-16,2034.53,2065.876,2029.457,2050.407,38,15.877,953628500,86913478200,39371,12518277912958
2025-09-15,2038.498,2064.785,2009.535,2034.53,38,-3.968,1047587240,126951655900,48192,12441278635963
2025-09-12,1991.307,2038.498,1986.967,2038.498,38,47.191,1066749800,106052273600,44001,12648904156644
2025-09-11,1986.938,2002.661,1966.106,1991.307,39,4.369,1365850300,114726685400,51954,12477902563136
2025-09-10,1990.072,1996.336,1956.666,1986.938,40,-3.134,794930800,66059903400,38032,12803876168803
2025-09-09,2017.873,2038.966,1956.192,1990.072,43,-27.801,1064489600,94262158300,41546,18953860793950
2025-09-08,2002.741,2029.632,2001.115,2017.873,43,15.132,1342670900,138482770600,44331,19297816705734
2025-09-04,1996.102,2030.468,1994.295,2002.741,43,6.639,1134096000,144382208700,41007,19511678104623
2025-09-03,1956.745,2008.069,1959.484,1996.102,43,39.357,936173600,123585705800,40351,19630279993994
2025-09-02,1909.745,1962.706,1911.571,1956.745,43,47.0,738219800,70855497000,30888,19091204785969
2025-09-01,1907.463,1930.224,1850.051,1909.745,43,2.282,1166070923,128191945749,45873,18514392069126
2025-08-29,1907.774,1940.348,1874.833,1907.463,38,-0.311,1100730300,59039676200,32204,8160703593332
2025-08-28,1840.459,1914.428,1840.77,1907.774,38,67.315,877887600,75733964100,31243,8147719785032
2025-08-27,1793.703,1853.394,1796.588,1840.459,38,46.756,759928300,78246720000,30792,7896960425128
2025-08-26,1765.706,1804.361,1766.788,1793.703,38,27.997,777739200,45610335800,24713,7686547235359
2025-08-25,1749.47,1785.463,1749.04,1765.706,38,16.236,828476300,80504300200,35203,7569395036727
2025-08-22,1723.54,1771.677,1725.049,1749.47,38,25.93,753630800,53701336400,28272,7493398099575
2025-08-21,1666.533,1723.54,1675.751,1723.54,38,57.007,1113199894,71906875260,25944,7384753460663
2025-08-20,1631.832,1666.533,1635.914,1666.533,38,34.701,374019900,25801896100,14248,7117870027828
2025-08-19,1598.976,1632.351,1598.187,1631.832,38,32.856,401800200,30555099500,17526,6978333041917
2025-08-15,1590.611,1615.023,1586.568,1598.976,38,8.365,344591600,22035454400,14186,6853704439235
2025-08-14,1593.204,1608.94,1580.419,1590.611,38,-2.593,479145439,39911375290,17801,6840372928116
2025-08-13,1563.061,1599.905,1560.94,1593.204,38,30.143,439770100,34034038700,18558,6804231060944
2025-08-12,1565.54,1574.316,1538.664,1563.061,38,-2.479,524499300,40060196200,32087,6719797449178
2025-08-11,1593.849,1599.526,1543.146,1565.54,38,-28.309,642407900,35696269200,24362,6690321359161
2025-08-08,1591.827,1620.636,1540.093,1593.849,38,2.022,852489100,58979068100,34588,6799390048911
2025-08-07,1538.211,1593.301,1539.355,1591.827,38,53.616,968240900,65868062200,26072,6790043126810
2025-08-06,1491.305,1542.003,1499.371,1538.211,38,46.906,473797100,39591497100,34433,6609063774990
2025-08-05,1456.15,1491.305,1460.625,1491.305,38,35.155,419215200,27860022400,10806,6429332185017
2025-08-04,1457.203,1477.599,1450.297,1456.15,38,-1.053,328954800,21351409200,13190,6287436489544
2025-08-01,1423.097,1457.203,1422.365,1457.203,38,34.106,742546400,63762901900,22647,6274830864044
2025-07-31,1399.97,1430.451,1399.97,1423.097,38,23.127,664665500,40352967500,8149,6166438478595
2025-07-30,1396.323,1420.346,1394.161,1399.97,38,3.647,184517100,12525447800,8504,6079153710630
2025-07-29,1378.176,1414.35,1380.344,1396.323,38,18.147,190067800,10386902400,7417,6041566961832
