Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2026-04-22,104.855,106.286,104.99,105.367,30,0.512,1910188726,2478350373189,251646,2075332498487880
2026-04-21,103.14,105.484,102.876,104.855,30,1.715,1560164264,2705122582480,260574,2075483577780770
2026-04-20,104.305,105.027,102.785,103.14,30,-1.165,1342750454,2202684281905,247251,2037013587936630
2026-04-17,103.884,105.458,103.972,104.305,30,0.421,1064540330,1795109399911,186041,2062832885999050
2026-04-16,105.297,106.296,103.254,103.884,30,-1.413,1683593734,2403899202881,269035,2060097381073910
2026-04-15,105.382,107.294,104.661,105.297,30,-0.085,2363666237,3513109673315,340058,2082786952314960
2026-04-14,102.674,105.65,103.522,105.382,30,2.708,2411130409,3538751980244,316675,2099861366443210
2026-04-13,99.551,103.539,98.948,102.674,30,3.123,2541629355,4110868215713,340430,2059846209874420
2026-04-10,97.538,100.255,98.105,99.551,30,2.013,1259394892,2442494537618,220454,1995600438937300
2026-04-09,96.607,97.584,95.548,97.538,30,0.931,1830993846,3170658115165,272821,1900248046214880
2026-04-08,92.532,96.736,93.214,96.607,30,4.075,1980457505,3535555859055,345749,1837119133026710
2026-04-07,92.172,92.825,91.416,92.532,30,0.36,1077826900,1755652541664,207926,1747989398966660
2026-04-06,91.81,92.913,91.102,92.172,30,0.362,933526792,1559696791182,188378,1730926328595050
2026-04-02,94.469,94.88,91.787,91.81,30,-2.659,2069594302,2809337053007,310520,1739681431735780
2026-04-01,94.727,95.872,93.963,94.469,30,-0.258,1575618052,3013738832874,302534,1811898831176750
2026-03-31,95.338,95.929,93.862,94.727,30,-0.611,1359498485,2748627527553,273153,1822574411917520
2026-03-30,93.713,95.579,92.477,95.338,30,1.625,1503329103,2711232853152,250455,1827400355282140
2026-03-27,93.84,94.081,92.739,93.713,30,-0.127,1019030346,1873183846311,193900,1824308748404120
2026-03-26,95.774,96.199,93.577,93.84,30,-1.934,1122937105,2367906768009,227170,1824989012365220
2026-03-25,91.646,95.774,92.404,95.774,30,4.128,1638953097,3911817663567,320082,1882628028120630
2026-03-17,89.987,92.665,90.558,91.646,30,1.659,1679208863,3460691671748,179427,1806114437447810
2026-03-16,91.255,91.294,88.543,89.987,30,-1.268,1024206213,1914770763818,200974,1782171614743610
2026-03-13,93.872,93.81,91.19,91.255,30,-2.617,1267278866,2021407873061,196323,1821423686095400
2026-03-12,92.67,94.839,92.58,93.872,30,1.202,1644365329,3015895143893,258636,1888674151875040
2026-03-11,94.353,95.315,92.416,92.67,30,-1.683,1620600896,3148353832605,250765,1871190385311950
2026-03-10,93.569,95.159,93.182,94.353,30,0.784,2027786582,3653968667268,354789,1899477247309480
2026-03-09,97.209,95.585,91.056,93.569,30,-3.64,3171627157,5821413656908,487922,1899010653894520
2026-03-06,98.389,98.284,95.442,97.209,30,-1.18,3060127822,4819433945368,412162,1981508440109800
2026-03-05,96.795,99.442,97.512,98.389,30,1.594,2042306334,3768828474399,319500,1935078355468020
2026-03-04,101.209,101.26,94.843,96.795,30,-4.414,3668725654,7389633294639,624684,1904422568159810
2026-03-03,101.296,103.823,100.239,101.209,30,-0.087,3418206096,6355348839989,592135,2009637071465040
2026-03-02,102.25,102.543,100.182,101.296,30,-0.954,4494668554,7770472764672,669099,2027983080619640
2026-02-27,100.948,102.494,99.076,102.25,30,1.302,2174670427,5967735078503,249397,2115120482575780
2026-02-26,102.072,102.553,99.555,100.948,30,-1.124,1952249197,3520619321869,303501,2124256300989050
2026-02-25,100.469,102.299,100.349,102.072,30,1.603,1383180208,3615071860857,241319,2137072388236720
2026-02-24,102.111,102.816,100.15,100.469,30,-1.642,2401242676,4299606580532,280176,2129366605896510
2026-02-23,100.15,102.145,100.333,102.111,30,1.961,1375926148,2724137348300,254864,2150417402788890
2026-02-20,100.35,101.094,99.718,100.15,30,-0.2,1942135406,2924117340105,269099,2082149590533820
2026-02-19,100.297,101.784,99.951,100.35,30,0.053,2226066565,3396674155589,314624,2095343934584990
2026-02-18,99.593,100.392,99.426,100.297,30,0.704,2388820830,3076005314866,255832,2110383624975700
2026-02-13,99.802,100.352,98.899,99.593,30,-0.209,1461289970,2712999331687,246314,2115283074811320
2026-02-12,99.514,100.874,99.539,99.802,30,0.288,1327163091,2494574288620,263151,2136383142736840
2026-02-11,97.122,99.772,97.048,99.514,30,2.392,1880198372,3328605726263,275675,2145752579957070
2026-02-10,95.7,97.399,95.547,97.122,30,1.422,1282258733,2277963420553,210291,2100468653460440
2026-02-09,94.74,95.966,94.0,95.7,30,0.96,1071782738,1804366621618,168553,2067421238440290
2026-02-06,97.078,95.735,93.492,94.74,30,-2.338,1308626479,3049830731332,223282,2055630438057440
2026-02-05,97.097,98.505,96.947,97.078,30,-0.019,1574049677,3160315309582,257080,2110503001391790
2026-02-04,95.944,97.891,95.986,97.097,30,1.153,1425824506,3112878689926,271192,2073951944202910
2026-02-03,92.019,95.944,89.798,95.944,30,3.925,1670568818,2931567703219,263346,2027388407763730
2026-02-02,96.37,96.915,90.154,92.019,30,-4.351,2212835891,3997005541652,354576,1911558103268710
2026-01-30,94.848,97.383,94.005,96.37,30,1.522,2141155692,4158899320309,329523,2017841554582890
2026-01-29,97.087,95.75,86.05,94.848,30,-2.239,4138350535,7469656974553,559535,1986780843515640
2026-01-28,103.468,99.697,94.363,97.087,30,-6.381,3218651825,6779276934224,416425,2031512642008740
2026-01-27,104.52,104.716,101.911,103.468,30,-1.052,1837647365,4225293683885,358626,2166902596552160
