Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2026-03-16,126.836,126.709,123.583,126.148,30,-0.688,1481020138,4203854108266,327041,3285518785229470
2026-03-13,129.41,129.513,126.446,126.836,30,-2.574,1204903218,3896583156003,283378,3310039092968740
2026-03-12,128.797,130.527,128.466,129.41,30,0.613,1207704427,3656844484763,240032,3367812057854160
2026-03-11,129.337,130.594,128.412,128.797,30,-0.54,1158888140,3411770622890,260524,3356103637782490
2026-03-10,128.518,131.255,128.946,129.337,30,0.819,1660528589,5070382481959,318630,3379656607786320
2026-03-09,132.667,129.557,126.894,128.518,30,-4.149,2077138992,5795596054329,440150,3348761895636560
2026-03-06,135.238,135.026,132.231,132.667,30,-2.571,1366784748,3947918540177,248452,3452421083981730
2026-03-05,132.219,135.896,134.1,135.238,30,3.019,1357894382,4576896050163,277359,3512185190832380
2026-03-04,137.206,137.085,130.431,132.219,30,-4.987,2449218481,8040571283547,584568,3432032062062980
2026-03-03,137.615,139.429,137.106,137.206,30,-0.409,1876457108,5134297299754,377872,3555931924176900
2026-03-02,141.302,139.525,137.615,137.615,30,-3.687,2002586564,6290270279082,480317,3568031456007460
2026-02-27,143.032,142.67,141.15,141.302,30,-1.73,2125317470,6976860169509,284991,3662013841341140
2026-02-26,143.57,143.935,140.816,143.032,30,-0.538,3144079256,7076786034256,348796,3698647537288620
2026-02-25,142.26,144.177,142.609,143.57,30,1.31,1840031895,5376370634283,284179,3720822165640240
2026-02-24,142.63,143.202,141.597,142.26,30,-0.37,1812397393,6348937309864,349608,3682200113116580
2026-02-23,140.209,142.63,140.946,142.63,30,2.421,1543902177,5009919373407,327877,3700499111216730
2026-02-20,139.746,141.028,139.49,140.209,30,0.463,1296839373,4209661491079,293960,3639687765108680
2026-02-19,141.25,141.82,139.598,139.746,30,-1.504,1803884299,5051469081054,366105,3623659088876910
2026-02-18,139.238,141.301,139.355,141.25,30,2.012,1348361607,4941777958462,286535,3661485471826770
2026-02-13,140.985,140.687,138.719,139.238,30,-1.747,1852255088,7574164052347,342942,3612437014019280
2026-02-12,140.815,141.557,140.26,140.985,30,0.17,1667974667,5907878678968,359514,3657920140219480
2026-02-11,140.259,140.815,139.201,140.815,30,0.556,4167794655,6591380935657,330713,3661009246287760
2026-02-10,138.768,140.259,138.574,140.259,30,1.491,2000275066,5221846326943,301403,3646922453084020
2026-02-09,139.06,140.11,137.209,138.768,30,-0.292,1578439665,5588903230487,317564,3614805205906570
2026-02-06,140.163,139.928,137.631,139.06,30,-1.103,1970159587,7438101568649,373747,3629635381430320
2026-02-05,139.964,141.739,139.935,140.163,30,0.199,2023247437,6783388642218,411063,3662051725849480
2026-02-04,139.217,140.66,138.541,139.964,30,0.747,2022614179,7387326943091,396795,3658884114287890
2026-02-03,137.257,139.331,135.342,139.217,30,1.96,1890208107,6531251908520,369673,3669984044188530
2026-02-02,138.698,140.495,134.91,137.257,30,-1.441,3016083151,10274017497130,586702,3623636784947680
2026-01-30,135.633,140.646,135.667,138.698,30,3.065,3219294537,13304832129780,565183,3643136577301800
2026-01-29,134.177,135.787,121.643,135.633,30,1.456,6937969128,27079480173847,1165206,3564644166887180
2026-01-28,142.489,140.041,131.617,134.177,30,-8.312,5490275097,22090262894028,1034671,3519963789071080
2026-01-27,145.326,144.693,141.22,142.489,30,-2.837,2292272671,8844812355765,486745,3731618657607480
2026-01-26,144.452,145.326,143.947,145.326,30,0.874,2310035694,8177307458210,488876,3805420832461130
2026-01-23,143.732,144.588,142.399,144.452,30,0.72,1792768901,6362073660284,316597,3786966837661360
2026-01-22,142.194,144.422,142.144,143.732,30,1.538,2257705154,8637895499105,432131,3766312370049630
2026-01-21,145.595,144.107,141.209,142.194,30,-3.401,2304016402,10184178605297,528836,3740749830447000
2026-01-20,145.688,146.749,144.569,145.595,30,-0.093,1455957818,4514275893046,309341,3829685904357950
2026-01-19,145.036,146.125,144.392,145.688,30,0.652,1859912564,7043165117851,396764,3832720456562940
2026-01-15,143.844,145.953,144.058,145.036,30,1.192,1990246740,6883645318728,370473,3817594474684700
2026-01-14,143.838,144.553,143.075,143.844,30,0.006,1949430097,6004059519610,372070,3781394362774150
2026-01-13,141.577,143.838,142.319,143.838,30,2.261,2303268706,6659813175146,388543,3780549277910060
2026-01-12,140.472,142.176,139.935,141.577,30,1.105,2430482227,6888299220011,431105,3733512780791750
2026-01-09,141.285,142.082,140.149,140.472,30,-0.813,1594153799,4640567212386,301834,3715695613517860
2026-01-08,142.366,142.963,141.285,141.285,30,-1.081,2415180353,6871489041081,422627,3726236351625710
2026-01-07,141.547,142.526,141.543,142.366,30,0.819,3035556562,8872807534942,484438,3762848875423400
2026-01-06,141.769,141.987,140.501,141.547,30,-0.222,2110778933,5796061824196,396011,3743138716860120
2026-01-05,140.427,141.907,139.874,141.769,30,1.342,1360964434,4200018643215,304795,3728686945341040
2026-01-02,140.211,140.871,139.486,140.427,30,0.216,1031232564,2845872816178,257639,3700990091570840
2025-12-30,140.977,140.996,139.5,140.211,30,-0.766,1456971989,4342507835517,283900,3699166841512960
2025-12-29,140.104,141.344,140.328,140.977,30,0.873,1592290714,4682198004100,295128,3716888870984960
2025-12-24,139.759,140.774,139.578,140.104,30,0.345,1086031133,2871475393161,206336,3693954818180730
