Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2026-04-10,264.12,270.261,265.524,268.669,632,4.549,24463667099,10363760572639,1589765,7652311194693610
2026-04-09,260.642,264.223,257.963,264.12,631,3.478,19037178068,10151150148248,1584690,7485326261089340
2026-04-08,249.53,260.642,253.734,260.642,631,11.112,26514652594,13848779761847,1787191,7332260536789390
2026-04-07,249.778,251.581,248.287,249.53,631,-0.248,17333623150,8067955707914,1252401,7058494570876510
2026-04-06,251.182,251.229,247.407,249.778,631,-1.404,19603532948,9919934768577,1207969,7030300979866450
2026-04-02,257.083,255.549,250.992,251.182,631,-5.901,16505181225,8387845458107,1335648,7105549270916890
2026-04-01,251.104,257.083,253.316,257.083,631,5.979,20415209439,10751506774475,1526836,7276569134113160
2026-03-31,252.355,254.482,249.692,251.104,631,-1.251,14841324684,8868690183770,1195927,7152477014419420
2026-03-30,249.692,252.773,245.195,252.355,631,2.663,15134974061,8574340855657,1188544,7191008837145720
2026-03-27,251.517,251.41,248.304,249.692,631,-1.825,12393481206,6518648495683,1001102,7132695731067710
2026-03-26,257.721,258.538,251.201,251.517,631,-6.204,18533372425,8841864508127,1294750,7168055569948520
2026-03-25,248.622,257.721,248.432,257.721,631,9.099,19835173341,15412491105447,1473756,7326360126210390
2026-03-17,244.395,249.668,246.121,248.622,631,4.227,14381105513,10761274357389,1035087,7131052906897720
2026-03-16,249.316,248.814,240.396,244.395,631,-4.921,17633133774,9149384170471,1128894,7016592645143650
2026-03-13,259.243,259.099,249.114,249.316,631,-9.927,17186418767,8474990247868,1119577,7179281873510770
2026-03-12,260.2,261.968,256.98,259.243,631,-0.957,16648036725,8695080622103,1202091,7467438714094850
2026-03-11,262.422,266.088,260.0,260.2,631,-2.222,20008810050,10852992781709,1377266,7474569077488990
2026-03-10,257.254,263.264,258.42,262.422,631,5.168,22473087353,12789745268907,1496439,7524100530140660
2026-03-09,267.002,260.12,248.491,257.254,631,-9.748,27489794883,15739053836761,1785663,7400806532415060
2026-03-06,272.672,272.818,264.048,267.002,631,-5.67,20144566172,11971620244130,1410650,7671170444829400
2026-03-05,267.605,275.341,270.864,272.672,631,5.067,20353872265,11642194847794,1451136,7740486765084600
2026-03-04,283.068,281.354,264.255,267.605,631,-15.463,34503298990,20886702361102,2439944,7623986604580940
2026-03-03,286.159,289.557,282.159,283.068,631,-3.091,33153540275,24351540215750,2307134,8035347665711390
2026-03-02,292.884,290.173,285.612,286.159,631,-6.725,40557203647,22152639795875,2870237,8118778261029510
2026-02-27,292.608,293.978,287.454,292.884,631,0.276,33053937810,29105258541903,1962907,8340752041909760
2026-02-26,296.752,297.933,289.122,292.608,631,-4.144,37158443187,19190900313447,2289392,8340111617662800
2026-02-25,294.452,297.836,293.553,296.752,631,2.3,34670286003,20757753926611,1994036,8473319893454370
2026-02-24,299.784,301.273,293.745,294.452,631,-5.332,38521854664,19325696026416,2457509,8438541295820330
2026-02-23,295.116,299.784,296.698,299.784,631,4.668,26051354525,14084509721333,2110166,8588593345479990
