Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2021-04-30,1246.35,1255.929,1243.916,1250.865,198,4.515,1515145784,1699874721169,176305,2009225215011130
2021-04-29,1248.313,1253.061,1243.573,1246.35,198,-1.963,1339559699,1281208298237,154723,2001972000801350
2021-04-28,1240.2,1248.313,1236.549,1248.313,198,8.113,1223163774,1290401472715,144837,2005125504218380
2021-04-27,1253.157,1256.476,1235.867,1240.2,198,-12.957,1526773845,1497100906560,184951,1992093671978260
2021-04-26,1260.887,1267.292,1248.917,1253.157,198,-7.73,1728721936,1400696749025,172855,2012906089310000
2021-04-23,1254.894,1263.482,1254.109,1260.887,198,5.993,2256630180,1676914896125,200824,2025321643740120
2021-04-22,1254.972,1263.299,1251.54,1254.894,198,-0.078,2042323804,1503393426340,195089,2015696030306170
2021-04-21,1267.299,1264.612,1254.283,1254.972,198,-12.327,1911920599,1239849539112,195752,2015820759303440
2021-04-20,1260.149,1267.304,1255.825,1267.299,198,7.15,1672089640,1388471088620,190836,2035621246294950
2021-04-19,1272.793,1274.488,1256.934,1260.149,198,-12.644,1504162435,1531961533905,181875,2024135909372500
2021-04-16,1274.631,1276.679,1265.928,1272.793,198,-1.838,2365991856,1789074756174,206054,2044446926262990
2021-04-15,1267.146,1274.631,1260.446,1274.631,198,7.485,1734548300,1862860505946,163868,2047398493251550
2021-04-14,1247.772,1267.146,1251.318,1267.146,198,19.374,1290744992,1169350986867,153723,2035376109471570
2021-04-13,1252.559,1254.383,1238.372,1247.772,197,-4.787,1976941521,1668237981060,222007,2003932192483460
2021-04-12,1281.364,1285.775,1250.401,1252.559,197,-28.805,1711857481,1670834289860,226440,2011618124484430
2021-04-09,1287.627,1297.831,1280.655,1281.364,197,-6.263,2199870340,1720609253750,239805,2057880006136240
2021-04-08,1278.713,1287.906,1278.878,1287.627,197,8.914,1918068368,1641377496388,190042,2067935170551580
2021-04-07,1277.114,1281.128,1270.485,1278.713,197,1.599,1389283316,1234916109680,175640,2053620249556300
2021-04-06,1273.611,1279.624,1269.046,1277.114,197,3.503,1901518288,1376023169668,181954,2051051803262600
