Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2021-04-30,1567.639,1582.487,1566.896,1577.239,26,9.6,279403095,215055971255,15737,112417111689196
2021-04-29,1562.637,1575.79,1561.449,1567.639,26,5.002,519184586,212376461770,14627,111732864709271
2021-04-28,1574.53,1587.674,1557.663,1562.637,26,-11.893,363917500,220232993800,19637,111376295303011
2021-04-27,1560.979,1575.031,1549.585,1574.53,26,13.551,378979900,224293313400,18017,112224014359075
2021-04-26,1576.781,1579.895,1555.165,1560.979,26,-15.802,573679589,362325422163,22168,111258187389344
2021-04-23,1566.395,1581.508,1555.264,1576.781,26,10.386,949542500,572251714900,20391,112384427673639
2021-04-22,1578.205,1595.86,1564.86,1566.395,26,-11.81,843102200,600297089300,35494,111644159903345
2021-04-21,1541.689,1578.964,1530.937,1578.205,26,36.516,890212100,531926915700,29371,112485917244651
2021-04-20,1529.317,1541.689,1524.734,1541.689,26,12.372,874216198,570357252050,28152,109883247006843
2021-04-19,1533.983,1573.498,1522.097,1529.317,26,-4.666,1192844000,801488902200,30088,109001447707176
2021-04-16,1503.534,1547.014,1503.534,1533.983,26,30.449,259607788,163137597500,13679,109334056852151
2021-04-15,1471.301,1509.771,1472.045,1503.534,26,32.233,108956437,65827609421,12712,107163787077104
2021-04-14,1444.571,1472.273,1444.545,1471.301,26,26.73,186510179,81875781870,14594,104866426318960
2021-04-13,1430.371,1449.51,1424.828,1444.571,26,14.2,251984083,88284411350,13811,102961234896359
2021-04-12,1440.057,1460.771,1422.232,1430.371,26,-9.686,114723500,69659812700,11885,101949143745298
2021-04-09,1441.105,1444.608,1436.194,1440.057,25,-1.048,167535236,83321359060,9179,98668989329542
2021-04-08,1434.959,1443.413,1426.442,1441.105,25,6.146,126677450,71693314850,10249,98740770939266
2021-04-07,1435.095,1442.898,1427.144,1434.959,25,-0.136,231403605,58993264525,9320,98319700881081
2021-04-06,1433.095,1439.866,1423.662,1435.095,25,2.0,193876949,57053357870,11070,98328992428483
2021-04-05,1435.909,1445.223,1421.231,1433.095,25,-2.814,82593970,43953538900,11036,98191951243426
2021-04-01,1387.655,1435.909,1387.193,1435.909,25,48.254,254612605,94239998865,12618,98384762827751
2021-03-31,1412.796,1421.401,1380.409,1387.655,25,-25.141,183580982,109476886560,17586,95078532704256
