Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2026-03-10,133.134,135.551,133.169,134.725,30,1.591,1602846514,3186719597563,272269,1286127711264990
2026-03-09,137.308,133.992,130.648,133.134,30,-4.174,2324305348,4351775904230,345610,1266586098630270
2026-03-06,139.063,139.182,136.129,137.308,30,-1.755,1829691640,3105425988483,237971,1307227981637280
2026-03-05,136.186,139.449,137.761,139.063,30,2.877,1347905591,2687827348123,214072,1323827377580870
2026-03-04,141.048,141.121,134.454,136.186,30,-4.862,2895019283,5539916559686,439495,1298149876974050
2026-03-03,140.775,143.48,140.528,141.048,30,0.273,2392263728,4621271114873,415179,1341867212510890
2026-03-02,143.15,142.919,140.525,140.775,30,-2.375,3553390872,6329251584012,530886,1341346400678790
2026-02-27,144.4,143.857,141.886,143.15,30,-1.25,2191191878,5183837999316,208559,1364287831209530
2026-02-26,145.546,145.832,142.773,144.4,30,-1.146,3104883393,4365392404573,257694,1370090897795170
2026-02-25,142.704,145.592,142.683,145.546,30,2.842,1548086759,3156562323685,187710,1384474498984650
2026-02-24,144.694,144.904,142.528,142.704,30,-1.99,2301370094,3824775098483,234790,1358815758177080
2026-02-23,143.092,144.694,143.132,144.694,30,1.602,1350682308,2145794870030,203106,1378978059591980
2026-02-20,143.715,144.845,142.779,143.092,30,-0.623,2442100699,2338832544419,187978,1361938201542580
2026-02-19,143.37,145.069,143.106,143.715,30,0.345,5991909806,3882380436856,295865,1369434302996270
2026-02-18,142.333,143.382,142.136,143.37,30,1.037,2321736436,2542977329220,230781,1362418285573950
2026-02-13,143.003,143.149,141.771,142.333,30,-0.67,1259860250,1987159480657,181164,1348739243072770
2026-02-12,142.566,144.141,142.921,143.003,30,0.437,1247679420,2027114841556,200043,1356050569483300
2026-02-11,141.194,142.635,140.592,142.566,30,1.372,1668878373,2580301581236,229904,1347969888565340
2026-02-10,139.206,141.386,139.229,141.194,30,1.988,5483457064,2689763437976,186657,1333525056834940
2026-02-09,138.745,139.877,137.215,139.206,30,0.461,3816401582,2102745155042,155609,1310565499668180
2026-02-06,141.728,140.226,137.757,138.745,30,-2.983,1420273355,2435171742692,201790,1307929800395910
2026-02-05,141.593,143.465,141.224,141.728,30,0.135,1553392308,2803251890482,230795,1335715735106860
2026-02-04,140.74,142.036,140.163,141.593,30,0.853,1955226614,3166137306264,236175,1334455585138940
2026-02-03,135.457,140.74,134.273,140.74,30,5.283,1412946555,2810672112097,257673,1324311808885480
2026-02-02,139.031,140.441,133.33,135.457,30,-3.574,1986574281,3957037861525,308635,1270618197430070
2026-01-30,136.417,139.837,135.873,139.031,30,2.614,2012437515,4145589257380,278569,1307181192353460
2026-01-29,138.177,137.039,123.801,136.417,30,-1.76,3448010726,6348093159925,503136,1287482571086150
2026-01-28,143.854,141.615,134.399,138.177,30,-5.677,2907455354,6306867454961,398949,1297140869695950
2026-01-27,147.496,147.648,142.873,143.854,30,-3.642,1832645090,4122037228810,330595,1348534640095890
2026-01-26,147.846,148.978,146.817,147.496,30,-0.35,2232899102,3833662062709,335415,1392608824711550
2026-01-23,146.49,147.998,145.0,147.846,30,1.356,1561625030,3058980631709,231538,1391374110561630
2026-01-22,144.279,147.672,144.638,146.49,30,2.211,2173025254,4550410506636,323741,1378321145347980
2026-01-21,148.64,145.266,142.484,144.279,30,-4.361,1683101703,5052489384193,301239,1357558938111350
2026-01-20,148.76,149.953,148.015,148.64,30,-0.12,1250783926,2185920322170,225786,1401653846374350
2026-01-19,147.022,148.965,147.19,148.76,30,1.738,1393707796,2822126908306,268956,1400399206401360
2026-01-15,146.871,148.138,146.906,147.022,30,0.151,1738893279,2983544686670,281063,1383044209643600
2026-01-14,146.76,148.166,146.23,146.871,30,0.111,2127643999,3382902308677,301426,1382175568100930
2026-01-13,144.26,147.449,145.287,146.76,30,2.5,2545952890,4158622063137,349689,1380704662444360
2026-01-12,143.939,145.54,141.719,144.26,30,0.321,4464823434,3958578815014,486360,1354360267840060
2026-01-09,143.945,145.22,143.574,143.939,30,-0.006,1373724229,2105643721725,192485,1350532488343270
2026-01-08,144.467,146.047,143.945,143.945,30,-0.522,1968108884,3497465340905,299759,1352689527234890
2026-01-07,143.169,144.959,142.997,144.467,30,1.298,2281922057,3639188178480,333483,1361744838777720
2026-01-06,141.665,143.307,140.985,143.169,30,1.504,2376430386,3096719956831,313547,1342056414140320
2026-01-05,140.205,141.665,139.93,141.665,30,1.46,3144213515,2747814975703,297274,1323028577964410
2026-01-02,139.183,140.323,138.857,140.205,30,1.022,1387977628,1678224603762,178979,1310620962541100
2025-12-30,138.819,139.442,137.957,139.183,30,0.364,1055313127,1812436779135,178826,1298300780288080
2025-12-29,137.616,139.199,137.829,138.819,30,1.203,926431231,1729110913128,152928,1295920062958880
2025-12-24,137.686,138.734,137.45,137.616,30,-0.07,697191203,1103605759674,134979,1283927153469280
2025-12-23,138.261,138.114,137.367,137.686,30,-0.575,872991873,1351997242523,151073,1283997210150930
2025-12-22,138.328,138.728,137.646,138.261,30,-0.067,878991336,1559688448924,178355,1286637868388220
2025-12-19,137.856,138.936,137.772,138.328,30,0.472,1169831972,2400364782577,164302,1287477123363760
2025-12-18,138.448,139.328,137.739,137.856,30,-0.592,1242866340,2049212144243,219710,1282219773974440
2025-12-17,138.562,139.372,138.076,138.448,30,-0.114,1498714281,2162803492757,211516,1288303137465190
2025-12-16,138.335,138.764,137.741,138.562,30,0.227,1019058316,1732271828683,171610,1290776406666610
2025-12-15,138.394,139.276,137.057,138.335,30,-0.059,1160235402,1884361678307,195209,1287324272899440
2025-12-12,136.808,138.394,136.669,138.394,30,1.586,1067747328,1711883319723,174246,1286232262343180
2025-12-11,139.817,140.596,135.992,136.808,30,-3.009,1756494691,3023544276608,274669,1271849708878390
2025-12-10,139.237,140.349,139.284,139.817,30,0.58,1391287985,2384808591760,209246,1302628287135040
2025-12-09,141.142,141.606,138.402,139.237,30,-1.905,1105171396,1994174132129,204976,1297159953411470
2025-12-08,140.639,141.969,140.745,141.142,30,0.503,1585199402,2834508358257,232428,1314838009034700
2025-12-05,140.354,141.282,140.459,140.639,30,0.285,1080194443,2046301219588,134539,1310180085608960
2025-12-04,139.294,140.354,139.25,140.354,30,1.06,733266965,1572210573809,128600,1308593818399960
2025-12-03,139.368,139.937,138.921,139.294,30,-0.074,1080976866,1503038154265,150565,1298119656929340
2025-12-02,138.285,139.838,138.86,139.368,30,1.083,1186366621,2097558318438,209203,1299908917115300
2025-12-01,137.878,138.673,136.779,138.285,30,0.407,1512812808,2098083134259,199755,1283750140650900
2025-11-28,137.378,137.988,136.589,137.878,30,0.5,1189675597,1905976218265,141571,1286165224770340
2025-11-27,138.232,138.67,136.621,137.378,30,-0.854,1642537315,1902317356970,176808,1281549775901810
2025-11-26,136.391,138.232,136.056,138.232,30,1.841,1282395984,1982770825434,158815,1290382685324180
2025-11-25,136.864,137.478,135.798,136.391,30,-0.473,1784871042,2398773048282,173817,1274315179316290
2025-11-24,135.354,136.864,135.332,136.864,30,1.51,1548373753,2788605285175,161525,1276220710571830
2025-11-21,135.442,135.701,134.52,135.354,30,-0.088,894179813,1453382378371,139126,1264871036457090
2025-11-20,135.596,137.161,135.442,135.442,30,-0.154,759492912,1391009335948,135584,1265369384789250
2025-11-19,135.48,136.054,135.07,135.596,30,0.116,790505370,1463562515457,137849,1267006318683140
2025-11-18,136.732,137.256,135.174,135.48,30,-1.252,958040656,1614670890856,176507,1268725212798660
2025-11-17,136.283,137.276,136.295,136.732,30,0.449,917856572,1507135457021,141446,1281922881982180
2025-11-14,137.305,137.415,135.857,136.283,30,-1.022,1399476128,1511286801222,157938,1277255318840800
2025-11-13,138.443,138.905,137.171,137.305,30,-1.138,1471723909,2486566647038,176335,1287931025179770
2025-11-12,137.898,138.69,137.68,138.443,30,0.545,960707326,1785738707618,151529,1298850975584940
2025-11-11,137.831,138.758,137.423,137.898,30,0.067,1354919402,2004829153057,192522,1295840018047900
2025-11-10,138.216,139.214,137.718,137.831,30,-0.385,962990182,1919924115384,177988,1294991347651390
2025-11-07,136.659,138.307,136.86,138.216,30,1.557,1005058866,1782458969753,149474,1297438836977510
2025-11-06,136.247,137.041,135.82,136.659,30,0.412,937589456,1811936524378,170637,1282647572043910
2025-11-05,136.165,136.247,134.479,136.247,30,0.082,1149871738,2251541741151,176301,1277530100535990
2025-11-04,137.332,137.89,135.786,136.165,30,-1.167,1338380102,2447540080859,240790,1279039109126820
2025-11-03,136.239,138.017,136.727,137.332,30,1.093,1265009725,2386406692606,212718,1291096357096060
2025-10-31,138.224,138.524,135.839,136.239,30,-1.985,1254530361,2762663687210,204476,1282210648912230
2025-10-30,138.366,138.932,137.685,138.224,30,-0.142,1497944562,2837977363211,233380,1302803892239010
2025-10-29,136.492,138.366,135.519,138.366,30,1.874,1415714628,2643511185361,231836,1305641082087980
2025-10-28,136.509,137.678,135.953,136.492,30,-0.017,1179977249,2368745881406,177023,1284819046122370
2025-10-27,136.311,138.07,134.286,136.509,30,0.198,1657406600,3154324007690,223174,1284349792938120
2025-10-24,137.086,138.003,136.311,136.311,30,-0.775,1435084975,3136474484841,210998,1282577311207150
2025-10-23,134.266,137.581,133.823,137.086,30,2.82,1347605894,2743108700211,202620,1288705755820830
2025-10-22,134.567,136.304,134.16,134.266,30,-0.301,1710526345,3184753035651,222017,1263731799714940
2025-10-21,133.304,134.923,133.396,134.567,30,1.263,1401038411,2396591063765,195519,1266293502985990
2025-10-20,128.82,133.508,129.176,133.304,30,4.484,1197430761,2285780392488,178027,1252997063834640
