Date,Previous,Highest,Lowest,Close,Constituent,Change,Volume,Value,Frequency,Capitalization
2026-03-09,391.438,380.979,373.219,377.08,20,-14.358,1600190836,4400467672184,330639,1895523149006800
2026-03-06,397.212,397.198,388.697,391.438,20,-5.774,1078175221,2790339590998,196771,1955941253575980
2026-03-05,387.462,397.678,392.863,397.212,20,9.75,1163357797,2930423016693,181749,1992111334579280
2026-03-04,404.595,402.654,382.238,387.462,20,-17.133,2010790170,5797471325620,403290,1946677747512040
2026-03-03,408.589,412.009,403.882,404.595,20,-3.994,1380535632,3579081760981,301936,2020503370595560
2026-03-02,412.338,411.194,405.88,408.589,20,-3.749,1964459493,4727385989412,370919,2037970566037980
2026-02-27,415.085,415.309,409.896,412.338,20,-2.747,1097620261,3940521592357,147519,2078201201671030
2026-02-26,417.443,418.551,409.507,415.085,20,-2.358,1076898152,3430347543913,182618,2100722677857200
2026-02-25,413.797,418.958,413.558,417.443,20,3.646,1536868896,3746757642556,183610,2105871735124800
2026-02-24,414.689,415.94,411.247,413.797,20,-0.892,1199172288,3964736597654,223428,2088247595610600
2026-02-23,406.087,414.689,408.4,414.689,20,8.602,939670988,3010644389718,204103,2087763221733670
2026-02-20,403.378,407.351,403.538,406.087,20,2.709,827920405,2649719211511,160278,2046209882001660
2026-02-19,406.258,408.252,402.732,403.378,20,-2.88,981258952,3090796426865,228274,2030221752126820
2026-02-18,400.988,406.545,400.25,406.258,20,5.27,899498552,2847284205113,184006,2058861817991630
2026-02-13,406.594,404.678,399.83,400.988,20,-5.606,968006297,2931916567697,192327,2025537172965460
2026-02-12,402.064,406.594,400.44,406.594,20,4.53,1097424926,3416246107776,208287,2046849019050430
2026-02-11,399.305,402.064,396.382,402.064,20,2.759,1159670274,3542912339281,204862,2033625039317380
2026-02-10,395.231,399.734,394.673,399.305,20,4.074,1121179296,3413513999675,184930,2022270262531040
2026-02-09,394.673,397.479,390.546,395.231,20,0.558,1004679949,3313595042134,199722,2001324698590280
2026-02-06,396.534,396.212,389.208,394.673,20,-1.861,1389715213,4580281236680,245231,2004793862490320
2026-02-05,399.408,403.259,396.534,396.534,20,-2.874,1509764391,4932163577531,296290,2013218664960840
2026-02-04,393.943,400.641,394.179,399.408,20,5.465,1740967600,5403644108728,295480,2021635332413560
2026-02-03,391.859,397.621,386.196,393.943,20,2.084,1406189553,4388557342375,261157,2013252158873290
2026-02-02,397.197,400.44,383.719,391.859,20,-5.338,2032929556,6526164979748,424074,2013515448385850
2026-01-30,389.562,401.699,388.016,397.197,20,7.635,2334368656,7791548743596,376336,2031069536984680
2026-01-29,389.718,391.533,349.601,389.562,20,-0.156,4598208637,15468836239405,778310,1981621340596890
2026-01-28,412.776,408.723,381.173,389.718,20,-23.058,3412653436,11782027209461,607427,1959239408314410
2026-01-27,416.737,416.279,408.031,412.776,20,-3.961,1446149730,4608698303826,265826,2091415319007510
2026-01-26,411.07,418.751,411.65,416.737,20,5.667,1898820799,6149762344599,360570,2104800465840040
2026-01-23,407.036,411.812,404.072,411.07,20,4.034,1130934473,3639861271464,181871,2092107027154750
2026-01-22,403.703,409.92,403.431,407.036,20,3.333,1351007096,4112269073031,219918,2077138320924230
